t1,t2,similarity
147724,147725,1.0
101929,101930,1.0
7181,7182,1.0
178650,178651,1.0
19479,19480,1.0
30771,30772,1.0
56221,56222,1.0
62316,62317,1.0
8387,8388,1.0
56221,56222,1.0
95739,95740,1.0
124721,124722,1.0
6441,6442,1.0
160503,160504,1.0
79848,79849,1.0
57716,57717,1.0
89420,89421,1.0
96738,96739,1.0
103670,103671,1.0
170528,170529,1.0
144117,144118,1.0
82004,82005,1.0
163724,163725,1.0
103240,103241,1.0
71500,71501,1.0
16833,16834,1.0
34706,34707,1.0
97619,97620,1.0
92655,92656,1.0
46203,46204,1.0
2020,2021,1.0
4382,4383,1.0
134746,134747,1.0
8946,8947,1.0
141088,141089,1.0
95597,95598,1.0
58123,58124,1.0
65479,65480,1.0
57161,57162,1.0
22532,22533,1.0
115707,115708,1.0
155078,155079,1.0
74305,74306,1.0
120548,120549,1.0
23812,23813,1.0
32132,32133,1.0
56665,56666,1.0
40388,40389,1.0
125825,125826,1.0
62121,62122,1.0
38514,38515,1.0
47041,47042,1.0
154314,154315,1.0
87584,87585,1.0
178650,178651,1.0
143097,143098,1.0
62490,62491,1.0
79848,79849,1.0
124893,124894,1.0
178888,178889,1.0
121442,121443,1.0
95085,95086,1.0
62339,62340,1.0
14062,14063,1.0
47041,47042,1.0
69512,69513,1.0
150043,150044,1.0
25787,25788,1.0
88581,88582,1.0
132727,132728,1.0
106756,106757,1.0
38514,38515,1.0
39803,39804,1.0
43407,43408,1.0
142939,142940,1.0
137467,137468,1.0
49822,49823,1.0
101929,101930,1.0
125898,125899,1.0
142871,142872,1.0
146180,146181,1.0
93366,93367,1.0
65340,65341,1.0
56486,56487,1.0
38381,38382,1.0
81159,81160,1.0
116275,116276,1.0
108237,108238,1.0
180002,180003,1.0
139424,139425,1.0
178200,178201,1.0
48079,48080,1.0
125609,125610,1.0
3078,3079,1.0
20138,20139,1.0
137539,137540,1.0
83189,83190,1.0
61503,61504,1.0
136265,136266,1.0
133761,133762,1.0
20642,20643,1.0
78498,78499,1.0
57451,57452,1.0
34201,34202,1.0
117384,117385,1.0
8470,8471,1.0
88646,88647,1.0
91839,91840,1.0
56665,56666,1.0
28042,28043,1.0
131957,131958,1.0
22442,22443,1.0
94668,94669,1.0
166952,166953,1.0
127820,127821,1.0
80015,80016,1.0
97135,97136,1.0
84508,84509,1.0
33743,33744,1.0
178240,178241,1.0
183399,183400,1.0
43656,43657,1.0
46159,46160,1.0
10283,10284,1.0
91839,91840,1.0
56859,56860,1.0
102987,102988,1.0
16780,16781,1.0
3078,3079,1.0
56486,56487,1.0
179061,179062,1.0
102737,102738,1.0
127820,127821,1.0
138809,138810,1.0
3513,3514,1.0
146319,146320,1.0
175343,175344,1.0
78905,78906,1.0
150511,150512,1.0
81704,81705,1.0
21246,21247,1.0
84996,84997,1.0
184800,184801,1.0
125609,125610,1.0
6441,6442,1.0
22192,22193,1.0
14062,14063,1.0
121774,121775,1.0
109675,109676,1.0
64706,64707,1.0
16780,16781,1.0
88380,88381,1.0
1445,1446,1.0
108967,108968,1.0
83612,83613,1.0
76393,76394,1.0
65734,65735,1.0
136667,136668,1.0
172811,172812,1.0
3394,3395,1.0
127945,127946,1.0
121442,121443,1.0
169425,169426,1.0
433,434,1.0
27708,27709,1.0
128986,128987,1.0
64923,64924,1.0
73880,73881,1.0
28755,28756,1.0
71485,71486,1.0
116224,116225,1.0
92088,92089,1.0
33340,33341,1.0
145313,145314,1.0
128539,128540,1.0
6012,6013,1.0
78554,78555,1.0
56486,56487,1.0
182010,182011,1.0
147732,147733,1.0
93802,93803,1.0
70651,70652,1.0
105559,105560,1.0
178240,178241,1.0
133761,133762,1.0
83612,83613,1.0
40388,40389,1.0
132727,132728,1.0
46203,46204,1.0
166577,166578,1.0
43656,43657,1.0
92088,92089,1.0
119467,119468,1.0
95739,95740,1.0
10386,10387,1.0
57021,57022,1.0
168829,168830,1.0
58578,58579,1.0
60952,60953,1.0
124721,124722,1.0
182397,182398,1.0
22077,22078,1.0
140162,140163,1.0
183011,183012,1.0
28505,28506,1.0
117405,117406,1.0
136011,136012,1.0
83486,83487,1.0
94662,94663,1.0
27028,27029,1.0
11238,11239,1.0
49822,49823,1.0
137178,137179,1.0
64595,64596,1.0
172868,172869,1.0
123924,123925,1.0
127170,127171,1.0
93357,93358,1.0
157963,157964,1.0
67179,67180,1.0
6348,6349,1.0
90076,90077,1.0
150595,150596,1.0
103670,103671,1.0
149441,149442,1.0
82446,82447,1.0
4468,4469,1.0
185930,185931,1.0
46108,46109,1.0
36885,36886,1.0
143097,143098,1.0
144186,144187,1.0
154987,154988,1.0
46160,46161,1.0
88581,88582,1.0
17649,17650,1.0
59977,59978,1.0
139423,139424,1.0
65113,65114,1.0
21246,21247,1.0
120219,120220,1.0
81548,81549,1.0
138724,138725,1.0
137539,137540,1.0
133761,133762,1.0
73579,73580,1.0
39000,39001,1.0
64706,64707,1.0
102737,102738,1.0
91512,91513,1.0
72881,72882,1.0
62528,62529,1.0
10142,10143,1.0
62316,62317,1.0
94668,94669,1.0
88169,88170,1.0
119633,119634,1.0
179604,179605,1.0
102913,102914,1.0
104384,104385,1.0
144186,144187,1.0
53454,53455,1.0
30265,30266,1.0
105618,105619,1.0
2919,2920,1.0
44721,44722,1.0
157329,157330,1.0
189264,189265,1.0
2020,2021,1.0
132053,132054,1.0
104751,104752,1.0
160070,160071,1.0
56794,56795,1.0
125440,125441,1.0
149953,149954,1.0
115771,115772,1.0
32367,32368,1.0
90404,90405,1.0
136786,136787,1.0
10142,10143,1.0
34201,34202,1.0
1609,1610,1.0
91952,91953,1.0
31186,31187,1.0
84996,84997,1.0
134746,134747,1.0
179061,179062,1.0
67175,67176,1.0
27926,27927,1.0
130218,130219,1.0
10142,10143,1.0
23812,23813,1.0
123685,123686,1.0
95085,95086,1.0
131386,131387,1.0
93319,93320,1.0
179641,179642,1.0
179454,179455,1.0
59977,59978,1.0
104331,104332,1.0
152116,152117,1.0
129172,129173,1.0
122856,122857,1.0
127820,127821,1.0
167031,167032,1.0
138558,138559,1.0
155078,155079,1.0
51133,51134,1.0
99301,99302,1.0
90076,90077,1.0
187050,187051,1.0
40101,40102,1.0
183399,183400,1.0
22192,22193,1.0
160070,160071,1.0
173550,173551,1.0
188075,188076,1.0
121176,121177,1.0
91952,91953,1.0
21943,21944,1.0
124034,124035,1.0
116970,116971,1.0
39405,39406,1.0
131208,131209,1.0
185931,185932,1.0
131912,131913,1.0
109556,109557,1.0
76167,76168,1.0
127560,127561,1.0
117148,117149,1.0
123890,123891,1.0
20300,20301,1.0
180692,180693,1.0
136129,136130,1.0
89524,89525,1.0
178392,178393,1.0
105559,105560,1.0
38514,38515,1.0
128986,128987,1.0
183028,183029,1.0
163264,163265,1.0
36901,36902,1.0
149211,149212,1.0
10543,10544,1.0
157963,157964,1.0
67175,67176,1.0
56794,56795,1.0
181389,181390,1.0
70223,70224,1.0
20455,20456,1.0
46108,46109,1.0
146994,146995,1.0
35743,35744,1.0
46927,46928,1.0
138809,138810,1.0
25284,25285,1.0
182010,182011,1.0
82635,82636,1.0
90783,90784,1.0
97135,97136,1.0
46927,46928,1.0
176709,176710,1.0
150937,150938,1.0
118471,118472,1.0
109875,109876,1.0
81548,81549,1.0
46736,46737,1.0
38381,38382,1.0
155078,155079,1.0
43045,43046,1.0
122856,122857,1.0
142735,142736,1.0
64923,64924,1.0
44721,44722,1.0
36366,36367,1.0
161276,161277,1.0
69519,69520,1.0
64923,64924,1.0
150043,150044,1.0
176506,176507,1.0
54808,54809,1.0
34973,34974,1.0
188225,188226,1.0
127945,127946,1.0
65734,65735,1.0
149441,149442,1.0
73880,73881,1.0
146180,146181,1.0
118471,118472,1.0
16980,16981,1.0
121176,121177,1.0
146319,146320,1.0
129172,129173,1.0
90783,90784,1.0
103240,103241,1.0
52146,52147,1.0
116682,116683,1.0
180692,180693,1.0
138724,138725,1.0
116590,116591,1.0
149211,149212,1.0
171213,171214,1.0
89750,89751,1.0
25231,25232,1.0
50212,50213,1.0
116682,116683,1.0
170528,170529,1.0
108237,108238,1.0
167207,167208,1.0
89524,89525,1.0
109675,109676,1.0
97135,97136,1.0
182132,182133,1.0
154314,154315,1.0
37422,37423,1.0
39301,39302,1.0
52146,52147,1.0
140958,140959,1.0
149953,149954,1.0
8946,8947,1.0
186812,186813,1.0
62121,62122,1.0
56794,56795,1.0
81548,81549,1.0
91839,91840,1.0
44930,44931,1.0
88380,88381,1.0
18375,18376,1.0
150511,150512,1.0
37422,37423,1.0
124634,124635,1.0
97203,97204,1.0
27708,27709,1.0
93582,93583,1.0
43730,43731,1.0
160866,160867,1.0
8387,8388,1.0
177809,177810,1.0
86054,86055,1.0
19762,19763,1.0
175343,175344,1.0
38646,38647,1.0
147732,147733,1.0
107922,107923,1.0
2875,2876,1.0
127560,127561,1.0
62121,62122,1.0
91647,91648,1.0
1063,1064,1.0
37332,37333,1.0
163828,163829,1.0
125388,125389,1.0
125329,125330,1.0
182397,182398,1.0
31878,31879,1.0
125231,125232,1.0
48079,48080,1.0
76206,76207,1.0
117405,117406,1.0
1646,1647,1.0
109556,109557,1.0
26939,26940,1.0
11238,11239,1.0
40976,40977,1.0
77131,77132,1.0
71485,71486,1.0
150043,150044,1.0
147732,147733,1.0
106756,106757,1.0
143470,143471,1.0
39301,39302,1.0
131208,131209,1.0
4468,4469,1.0
148685,148686,1.0
43045,43046,1.0
137102,137103,1.0
124898,124899,1.0
165542,165543,1.0
96738,96739,1.0
57451,57452,1.0
2919,2920,1.0
139306,139307,1.0
124871,124872,1.0
93802,93803,1.0
29009,29010,1.0
97202,97203,1.0
58123,58124,1.0
78554,78555,1.0
116682,116683,1.0
103533,103534,1.0
85313,85314,1.0
12711,12712,1.0
163974,163975,1.0
34102,34103,1.0
78992,78993,1.0
119394,119395,1.0
38114,38115,1.0
42350,42351,1.0
143470,143471,1.0
64540,64541,1.0
116970,116971,1.0
131208,131209,1.0
51133,51134,1.0
46736,46737,1.0
16250,16251,1.0
108826,108827,1.0
86104,86105,1.0
144186,144187,1.0
13036,13037,1.0
124898,124899,1.0
140958,140959,1.0
172903,172904,1.0
61418,61419,1.0
154365,154366,1.0
172903,172904,1.0
53304,53305,1.0
84921,84922,1.0
125609,125610,1.0
2896,2897,1.0
97453,97454,1.0
117619,117620,1.0
69512,69513,1.0
85313,85314,1.0
170574,170575,1.0
132053,132054,1.0
34684,34685,1.0
3513,3514,1.0
81704,81705,1.0
9762,9763,1.0
102912,102913,1.0
36982,36983,1.0
78905,78906,1.0
6012,6013,1.0
1547,1548,1.0
163724,163725,1.0
1063,1064,1.0
62316,62317,1.0
116275,116276,1.0
160070,160071,1.0
41771,41772,1.0
93366,93367,1.0
147724,147725,1.0
144119,144120,1.0
36901,36902,1.0
13953,13954,1.0
72211,72212,1.0
154314,154315,1.0
128786,128787,1.0
83486,83487,1.0
121442,121443,1.0
150595,150596,1.0
34684,34685,1.0
40587,40588,1.0
47754,47755,1.0
128539,128540,1.0
108967,108968,1.0
84508,84509,1.0
149137,149138,1.0
36885,36886,1.0
97619,97620,1.0
136011,136012,1.0
185818,185819,1.0
163264,163265,1.0
1646,1647,1.0
154987,154988,1.0
166952,166953,1.0
102912,102913,1.0
168829,168830,1.0
72135,72136,1.0
84996,84997,1.0
97093,97094,1.0
21091,21092,1.0
37422,37423,1.0
105559,105560,1.0
178392,178393,1.0
165542,165543,1.0
116224,116225,1.0
97202,97203,1.0
187050,187051,1.0
99301,99302,1.0
32127,32128,1.0
20897,20898,1.0
32367,32368,1.0
185931,185932,1.0
46053,46054,1.0
159923,159924,1.0
159940,159941,1.0
125420,125421,1.0
180002,180003,1.0
8470,8471,1.0
183003,183004,1.0
91512,91513,1.0
176016,176017,1.0
26501,26502,1.0
31165,31166,1.0
120198,120199,1.0
125420,125421,1.0
185930,185931,1.0
31186,31187,1.0
52554,52555,1.0
21246,21247,1.0
114553,114554,1.0
125032,125033,1.0
127560,127561,1.0
115771,115772,1.0
157600,157601,1.0
183003,183004,1.0
59256,59257,1.0
167556,167557,1.0
125706,125707,1.0
125706,125707,1.0
179604,179605,1.0
149536,149537,1.0
139790,139791,1.0
57716,57717,1.0
79106,79107,1.0
130686,130687,1.0
10543,10544,1.0
125388,125389,1.0
14719,14720,1.0
39301,39302,1.0
18375,18376,1.0
113887,113888,1.0
25231,25232,1.0
123889,123890,1.0
52146,52147,1.0
62490,62491,1.0
29009,29010,1.0
178888,178889,1.0
167207,167208,1.0
177809,177810,1.0
71898,71899,1.0
108967,108968,1.0
176710,176711,1.0
8387,8388,1.0
189511,189512,1.0
136786,136787,1.0
186025,186026,1.0
76167,76168,1.0
136786,136787,1.0
139174,139175,1.0
161787,161788,1.0
152116,152117,1.0
183028,183029,1.0
71500,71501,1.0
151964,151965,1.0
99540,99541,1.0
12555,12556,1.0
188075,188076,1.0
71500,71501,1.0
36366,36367,1.0
1445,1446,1.0
75022,75023,1.0
85643,85644,1.0
103277,103278,1.0
85643,85644,1.0
88646,88647,1.0
97203,97204,1.0
135600,135601,1.0
121774,121775,1.0
184800,184801,1.0
135681,135682,1.0
30265,30266,1.0
117619,117620,1.0
50966,50967,1.0
38646,38647,1.0
62779,62780,1.0
61563,61564,1.0
76204,76205,1.0
188225,188226,1.0
93737,93738,1.0
46927,46928,1.0
41660,41661,1.0
172811,172812,1.0
82222,82223,1.0
37332,37333,1.0
10386,10387,1.0
185507,185508,1.0
103670,103671,1.0
27671,27672,1.0
137467,137468,1.0
30584,30585,1.0
17649,17650,1.0
9086,9087,1.0
39405,39406,1.0
97093,97094,1.0
157329,157330,1.0
125825,125826,1.0
108967,108968,1.0
140162,140163,1.0
37982,37983,1.0
137539,137540,1.0
178240,178241,1.0
120548,120549,1.0
124893,124894,1.0
160503,160504,1.0
265,266,1.0
96505,96506,1.0
71898,71899,1.0
109675,109676,1.0
134454,134455,1.0
78302,78303,1.0
178888,178889,1.0
4392,4393,1.0
73880,73881,1.0
35743,35744,1.0
19678,19679,1.0
170748,170749,1.0
32367,32368,1.0
40587,40588,1.0
126316,126317,1.0
136265,136266,1.0
3513,3514,1.0
27435,27436,1.0
144989,144990,1.0
64595,64596,1.0
93737,93738,1.0
37663,37664,1.0
108229,108230,1.0
136011,136012,1.0
139174,139175,1.0
123924,123925,1.0
7175,7176,1.0
138558,138559,1.0
185931,185932,1.0
24466,24467,1.0
139790,139791,1.0
171213,171214,1.0
183399,183400,1.0
68593,68594,1.0
8387,8388,1.0
147006,147007,1.0
69512,69513,1.0
7175,7176,1.0
71060,71061,1.0
62316,62317,1.0
119394,119395,1.0
189264,189265,1.0
150511,150512,1.0
131208,131209,1.0
59256,59257,1.0
160070,160071,1.0
113887,113888,1.0
34470,34471,1.0
46160,46161,1.0
10283,10284,1.0
176710,176711,1.0
154987,154988,1.0
12555,12556,1.0
125898,125899,1.0
177786,177787,1.0
134931,134932,1.0
39405,39406,1.0
104751,104752,1.0
67179,67180,1.0
60184,60185,1.0
122309,122310,1.0
50212,50213,1.0
149536,149537,1.0
71485,71486,1.0
189511,189512,1.0
132391,132392,1.0
179454,179455,1.0
149137,149138,1.0
170574,170575,1.0
2046,2047,1.0
22442,22443,1.0
95739,95740,1.0
17725,17726,1.0
148685,148686,1.0
127945,127946,1.0
83486,83487,1.0
58123,58124,1.0
126316,126317,1.0
123924,123925,1.0
177786,177787,1.0
161787,161788,1.0
67144,67145,1.0
117065,117066,1.0
121774,121775,1.0
19678,19679,1.0
28505,28506,1.0
128539,128540,1.0
167207,167208,1.0
41660,41661,1.0
74305,74306,1.0
25787,25788,1.0
43730,43731,1.0
1445,1446,1.0
186025,186026,1.0
2002,2003,1.0
116275,116276,1.0
119633,119634,1.0
39000,39001,1.0
52374,52375,1.0
46160,46161,1.0
154987,154988,1.0
263,264,1.0
180002,180003,1.0
74317,74318,1.0
122309,122310,1.0
178138,178139,1.0
107878,107879,1.0
104751,104752,1.0
11194,11195,1.0
4737,4738,1.0
180692,180693,1.0
42350,42351,1.0
93366,93367,1.0
2345,2346,1.0
76167,76168,1.0
19762,19763,1.0
58408,58409,1.0
183003,183004,1.0
52554,52555,1.0
179454,179455,1.0
20642,20643,1.0
82446,82447,1.0
97203,97204,1.0
174072,174073,1.0
124893,124894,1.0
368,369,1.0
142939,142940,1.0
97202,97203,1.0
135600,135601,1.0
137102,137103,1.0
125898,125899,1.0
161276,161277,1.0
139415,139416,1.0
95739,95740,1.0
116275,116276,1.0
123924,123925,1.0
82635,82636,1.0
77131,77132,1.0
166577,166578,1.0
51133,51134,1.0
149536,149537,1.0
189264,189265,1.0
17649,17650,1.0
116970,116971,1.0
119288,119289,1.0
20455,20456,1.0
47230,47231,1.0
125825,125826,1.0
60952,60953,1.0
31622,31623,1.0
62490,62491,1.0
6011,6012,1.0
7175,7176,1.0
179302,179303,1.0
38578,38579,0.8
145697,145698,0.8
115617,115618,0.8
188414,188415,0.8
68295,68296,0.8
129816,129817,0.8
126608,126609,0.8
137872,137873,0.8
63558,63559,0.8
26933,26934,0.8
53060,53061,0.8
46671,46672,0.8
102526,102527,0.8
131359,131360,0.8
8789,8790,0.8
103617,103618,0.8
168700,168701,0.8
67015,67016,0.8
173459,173460,0.8
189595,189596,0.8
18022,18023,0.8
115989,115990,0.8
26162,26163,0.8
49704,49705,0.8
93481,93482,0.8
139594,139595,0.8
10644,10645,0.8
101337,101338,0.8
80445,80446,0.8
20810,20811,0.8
26295,26296,0.8
153264,153265,0.8
177739,177740,0.8
153173,153174,0.8
68955,68956,0.8
96059,96060,0.8
169050,169051,0.8
1149,1150,0.8
18195,18196,0.8
63252,63253,0.8
102425,102426,0.8
46870,46871,0.8
84014,84015,0.8
142040,142041,0.8
84795,84796,0.8
141488,141489,0.8
137810,137811,0.8
106809,106810,0.8
2579,2580,0.8
186528,186529,0.8
33286,33287,0.8
151294,151295,0.8
20164,20165,0.8
137729,137730,0.8
151101,151102,0.8
2088,2089,0.8
76275,76276,0.8
54839,54840,0.8
98286,98287,0.8
11223,11224,0.8
116785,116786,0.8
115634,115635,0.8
122524,122525,0.8
108205,108206,0.8
91527,91528,0.8
25266,25267,0.8
49866,49867,0.8
150927,150928,0.8
134144,134145,0.8
8379,8380,0.8
95596,95597,0.8
4831,4832,0.8
98572,98573,0.8
148439,148440,0.8
89057,89058,0.8
106881,106882,0.8
165026,165027,0.8
183398,183399,0.8
171860,171861,0.8
23845,23846,0.8
132943,132944,0.8
58082,58083,0.8
32845,32846,0.8
33162,33163,0.8
127200,127201,0.8
40156,40157,0.8
82460,82461,0.8
99354,99355,0.8
162630,162631,0.8
156533,156534,0.8
113289,113290,0.8
124214,124215,0.8
114645,114646,0.8
98707,98708,0.8
3763,3764,0.8
62405,62406,0.8
80518,80519,0.8
44185,44186,0.8
136569,136570,0.8
95808,95809,0.8
135407,135408,0.8
136117,136118,0.8
153404,153405,0.8
32987,32988,0.8
112625,112626,0.8
71596,71597,0.8
142854,142855,0.8
131350,131351,0.8
99682,99683,0.8
65283,65284,0.8
15865,15866,0.8
21817,21818,0.8
80647,80648,0.8
110555,110556,0.8
48291,48292,0.8
148958,148959,0.8
1189,1190,0.8
174257,174258,0.8
173901,173902,0.8
151302,151303,0.8
105491,105492,0.8
8745,8746,0.8
40665,40666,0.8
119695,119696,0.8
169104,169105,0.8
27151,27152,0.8
44556,44557,0.8
54472,54473,0.8
165069,165070,0.8
110237,110238,0.8
183610,183611,0.8
66121,66122,0.8
179845,179846,0.8
24450,24451,0.8
128868,128869,0.8
77903,77904,0.8
16867,16868,0.8
90217,90218,0.8
189307,189308,0.8
57334,57335,0.8
7045,7046,0.8
170412,170413,0.8
108661,108662,0.8
100666,100667,0.8
93742,93743,0.8
38562,38563,0.8
105066,105067,0.8
149832,149833,0.8
24383,24384,0.8
80817,80818,0.8
159931,159932,0.8
151692,151693,0.8
63674,63675,0.8
23809,23810,0.8
169704,169705,0.8
183040,183041,0.8
30426,30427,0.8
70026,70027,0.8
63848,63849,0.8
9970,9971,0.8
147462,147463,0.8
11495,11496,0.8
30758,30759,0.8
41877,41878,0.8
159434,159435,0.8
181024,181025,0.8
41814,41815,0.8
35620,35621,0.8
69307,69308,0.8
65337,65338,0.8
98059,98060,0.8
54598,54599,0.8
76989,76990,0.8
1833,1834,0.8
125771,125772,0.8
64067,64068,0.8
744,745,0.8
128524,128525,0.8
92733,92734,0.8
97219,97220,0.8
23805,23806,0.8
32560,32561,0.8
88459,88460,0.8
95622,95623,0.8
173835,173836,0.8
75148,75149,0.8
166574,166575,0.8
72817,72818,0.8
86627,86628,0.8
115915,115916,0.8
144450,144451,0.8
117682,117683,0.8
40338,40339,0.8
70631,70632,0.8
26293,26294,0.8
162705,162706,0.8
14350,14351,0.8
19782,19783,0.8
102709,102710,0.8
24683,24684,0.8
187063,187064,0.8
8184,8185,0.8
53105,53106,0.8
160243,160244,0.8
79704,79705,0.8
81583,81584,0.8
83112,83113,0.8
36480,36481,0.8
67970,67971,0.8
176067,176068,0.8
110485,110486,0.8
37314,37315,0.8
8492,8493,0.8
174369,174370,0.8
52803,52804,0.8
47573,47574,0.8
143622,143623,0.8
103311,103312,0.8
177038,177039,0.8
186036,186037,0.8
146369,146370,0.8
138167,138168,0.8
124858,124859,0.8
88234,88235,0.8
138878,138879,0.8
163581,163582,0.8
163270,163271,0.8
13269,13270,0.8
20273,20274,0.8
127096,127097,0.8
48356,48357,0.8
171823,171824,0.8
93993,93994,0.8
52593,52594,0.8
125162,125163,0.8
126177,126178,0.8
47116,47117,0.8
158358,158359,0.8
53999,54000,0.8
160972,160973,0.8
146698,146699,0.8
17946,17947,0.8
26089,26090,0.8
21374,21375,0.8
156688,156689,0.8
73978,73979,0.8
90338,90339,0.8
186330,186331,0.8
23740,23741,0.8
165427,165428,0.8
88901,88902,0.8
161034,161035,0.8
80221,80222,0.8
139021,139022,0.8
89393,89394,0.8
86594,86595,0.8
96016,96017,0.8
6023,6024,0.8
140224,140225,0.8
146340,146341,0.8
121387,121388,0.8
55717,55718,0.8
153922,153923,0.8
55654,55655,0.8
159160,159161,0.8
45500,45501,0.8
100443,100444,0.8
163479,163480,0.8
188972,188973,0.8
67433,67434,0.8
186279,186280,0.8
184140,184141,0.8
92147,92148,0.8
163877,163878,0.8
144990,144991,0.8
160448,160449,0.8
88079,88080,0.8
103991,103992,0.8
2278,2279,0.8
39768,39769,0.8
185631,185632,0.8
76128,76129,0.8
183748,183749,0.8
117507,117508,0.8
37001,37002,0.8
101924,101925,0.8
27742,27743,0.8
17280,17281,0.8
100959,100960,0.8
164130,164131,0.8
170211,170212,0.8
69239,69240,0.8
32443,32444,0.8
121819,121820,0.8
167558,167559,0.8
100720,100721,0.8
48823,48824,0.8
105239,105240,0.8
130068,130069,0.8
189111,189112,0.8
50008,50009,0.8
160113,160114,0.8
55847,55848,0.8
11184,11185,0.8
18225,18226,0.8
136445,136446,0.8
45802,45803,0.8
95273,95274,0.8
140353,140354,0.8
139080,139081,0.8
171978,171979,0.8
166857,166858,0.8
109896,109897,0.8
24775,24776,0.8
115754,115755,0.8
68665,68666,0.8
30824,30825,0.8
109364,109365,0.8
82459,82460,0.8
17450,17451,0.8
159017,159018,0.8
148322,148323,0.8
98342,98343,0.8
116564,116565,0.8
113759,113760,0.8
103345,103346,0.8
32218,32219,0.8
4073,4074,0.8
134689,134690,0.8
156898,156899,0.8
140904,140905,0.8
56417,56418,0.8
109625,109626,0.8
1418,1419,0.8
29409,29410,0.8
169909,169910,0.8
121408,121409,0.8
63696,63697,0.8
119156,119157,0.8
152389,152390,0.8
111640,111641,0.8
125921,125922,0.8
169893,169894,0.8
26039,26040,0.8
57117,57118,0.8
141710,141711,0.8
73108,73109,0.8
175866,175867,0.8
63805,63806,0.8
184347,184348,0.8
1122,1123,0.8
170288,170289,0.8
145255,145256,0.8
28320,28321,0.8
104394,104395,0.8
121458,121459,0.8
12672,12673,0.8
153267,153268,0.8
18264,18265,0.8
10816,10817,0.8
79259,79260,0.8
41460,41461,0.8
158246,158247,0.8
64130,64131,0.8
117515,117516,0.8
155219,155220,0.8
5663,5664,0.8
116562,116563,0.8
155394,155395,0.8
38055,38056,0.8
33834,33835,0.8
48440,48441,0.8
100244,100245,0.8
91566,91567,0.8
144118,144119,0.8
125351,125352,0.8
120081,120082,0.8
96697,96698,0.8
113818,113819,0.8
116218,116219,0.8
123992,123993,0.8
19071,19072,0.8
119769,119770,0.8
78533,78534,0.8
44876,44877,0.8
55061,55062,0.8
136175,136176,0.8
65453,65454,0.8
180552,180553,0.8
176901,176902,0.8
73744,73745,0.8
180790,180791,0.8
106692,106693,0.8
75338,75339,0.8
26180,26181,0.8
35100,35101,0.8
118718,118719,0.8
135430,135431,0.8
133272,133273,0.8
184974,184975,0.8
91442,91443,0.8
82671,82672,0.8
105826,105827,0.8
118900,118901,0.8
146991,146992,0.8
98456,98457,0.8
83865,83866,0.8
33514,33515,0.8
42927,42928,0.8
37675,37676,0.8
69674,69675,0.8
3186,3187,0.8
7793,7794,0.8
44711,44712,0.8
175949,175950,0.8
176266,176267,0.8
119864,119865,0.8
144448,144449,0.8
117969,117970,0.8
53247,53248,0.8
180067,180068,0.8
4326,4327,0.8
103187,103188,0.8
3857,3858,0.8
20043,20044,0.8
18925,18926,0.8
165880,165881,0.8
121830,121831,0.8
96455,96456,0.8
47355,47356,0.8
16749,16750,0.8
40323,40324,0.8
17632,17633,0.8
149540,149541,0.8
12885,12886,0.8
18422,18423,0.8
189590,189591,0.8
19443,19444,0.8
47271,47272,0.8
87347,87348,0.8
